ts,power_w,inverter_count,power_kw,poa_kwhm2,poa_wm2,pr_hh,date,month
2025-10-04 02:30:00,90.0,1,0.09,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 03:00:00,90.0,1,0.09,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 03:30:00,90.0,1,0.09,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 04:00:00,90.0,1,0.09,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 04:30:00,90.0,1,0.09,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 05:00:00,90.0,1,0.09,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 05:30:00,115.0,3,0.115,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 06:00:00,11915.0,12,11.915,0.0010887491835401698,2.1774983670803394,3.419922197225347,2025-10-04,2025-10
2025-10-04 06:30:00,49372.0,12,49.372,0.014900800130633572,29.801600261267144,1.0354309744938497,2025-10-04,2025-10
2025-10-04 07:00:00,75663.0,12,75.663,0.03601518615284128,72.03037230568256,0.6565199302221194,2025-10-04,2025-10
2025-10-04 07:30:00,159183.0,12,159.183,0.04125146962769431,82.50293925538863,1.2058888555719172,2025-10-04,2025-10
2025-10-04 08:00:00,169141.0,12,169.141,0.043982527759634224,87.96505551926845,1.2017627269824653,2025-10-04,2025-10
2025-10-04 08:30:00,228167.0,12,228.167,0.07489418680600915,149.7883736120183,0.9520390105134175,2025-10-04,2025-10
2025-10-04 09:00:00,313996.0,12,313.996,0.0224282331809275,44.856466361855,4.375010247505469,2025-10-04,2025-10
2025-10-04 09:30:00,212937.0,12,212.937,0.054545966688438925,109.09193337687785,1.219940108130925,2025-10-04,2025-10
2025-10-04 10:00:00,355723.0,12,355.723,0.10778763879817113,215.57527759634226,1.0313189781265173,2025-10-04,2025-10
2025-10-04 10:30:00,247097.0,12,247.097,0.07773816133246243,155.47632266492488,0.9933063913071334,2025-10-04,2025-10
2025-10-04 11:00:00,372404.0,12,372.404,0.13371089157413454,267.42178314826907,0.8703572957291701,2025-10-04,2025-10
2025-10-04 11:30:00,458112.0,12,458.112,0.14601926845199215,292.03853690398427,0.980418553781947,2025-10-04,2025-10
2025-10-04 12:00:00,501705.0,12,501.705,0.14591663945133898,291.833278902678,1.0744683614529424,2025-10-04,2025-10
2025-10-04 12:30:00,822415.0,12,822.415,0.14603543435662966,292.0708687132593,1.7598789542569166,2025-10-04,2025-10
2025-10-04 13:00:00,548081.0,12,548.081,0.08439459503592422,168.78919007184845,2.0294583133800606,2025-10-04,2025-10
2025-10-04 13:30:00,232116.0,12,232.116,0.027219464402351404,54.43892880470281,2.6648669102296454,2025-10-04,2025-10
2025-10-04 14:00:00,367626.0,12,367.626,0.10140480078380143,202.80960156760287,1.1329160366375042,2025-10-04,2025-10
2025-10-04 14:30:00,232988.0,12,232.988,0.053572338340953624,107.14467668190724,1.3590735863836845,2025-10-04,2025-10
2025-10-04 15:00:00,306718.0,12,306.718,0.04997836381450032,99.95672762900064,1.9178173850539508,2025-10-04,2025-10
2025-10-04 15:30:00,142818.0,12,142.818,0.04432201175702155,88.6440235140431,1.006962979132588,2025-10-04,2025-10
2025-10-04 16:00:00,55084.0,12,55.084,0.025372632266492487,50.745264532984976,0.6784376890502118,2025-10-04,2025-10
2025-10-04 16:30:00,121446.0,12,121.446,0.010561969301110384,21.12393860222077,3.593257461561652,2025-10-04,2025-10
2025-10-04 17:00:00,16146.0,12,16.146,0.003919497060744611,7.838994121489222,1.287314398200225,2025-10-04,2025-10
2025-10-04 17:30:00,1356.0,12,1.356,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 18:00:00,1268.0,12,1.268,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 18:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 19:00:00,1200.0,12,1.2,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 19:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 20:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 20:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 21:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 21:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 22:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 22:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 23:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 23:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-04,2025-10
2025-10-05 00:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 00:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 01:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 01:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 02:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 02:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 03:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 03:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 04:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 04:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 05:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 05:30:00,220.0,5,0.22,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 06:00:00,3916.0,12,3.916,0.0006532495101241019,1.3064990202482039,1.8733270841144856,2025-10-05,2025-10
2025-10-05 06:30:00,38251.0,12,38.251,0.01446236120182887,28.92472240365774,0.8265204646173823,2025-10-05,2025-10
2025-10-05 07:00:00,101687.0,12,101.687,0.040355486610058784,80.71097322011757,0.7874316522819328,2025-10-05,2025-10
2025-10-05 07:30:00,178607.0,12,178.607,0.06604996734160679,132.09993468321358,0.8450373216890406,2025-10-05,2025-10
2025-10-05 08:00:00,284468.0,12,284.468,0.09533915741345525,190.6783148269105,0.9324211836117406,2025-10-05,2025-10
2025-10-05 08:30:00,396201.0,12,396.201,0.12245599281515349,244.91198563030696,1.0110800594863056,2025-10-05,2025-10
2025-10-05 09:00:00,465243.0,12,465.243,0.14761601894186807,295.23203788373615,0.9849096225610494,2025-10-05,2025-10
2025-10-05 09:30:00,558330.0,12,558.33,0.16896872958850423,337.93745917700846,1.032606006004265,2025-10-05,2025-10
2025-10-05 10:00:00,568816.0,12,568.816,0.17845370672762897,356.90741345525794,0.9960846611682022,2025-10-05,2025-10
2025-10-05 10:30:00,546323.0,12,546.323,0.18554270084911823,371.08540169823647,0.9201436473582051,2025-10-05,2025-10
2025-10-05 11:00:00,692003.0,12,692.003,0.17444186806009143,348.88373612018285,1.239673364570404,2025-10-05,2025-10
2025-10-05 11:30:00,610403.0,12,610.403,0.17902490202482035,358.0498040496407,1.0654994659544845,2025-10-05,2025-10
2025-10-05 12:00:00,564860.0,12,564.86,0.18350016329196603,367.00032658393206,0.9619541848534602,2025-10-05,2025-10
2025-10-05 12:30:00,539316.0,12,539.316,0.1353568745917701,270.7137491835402,1.2451251590160997,2025-10-05,2025-10
2025-10-05 13:00:00,461165.0,12,461.165,0.11858646309601567,237.17292619203135,1.2152657119330343,2025-10-05,2025-10
2025-10-05 13:30:00,278611.0,12,278.611,0.07273505878510776,145.47011757021554,1.1970284887956455,2025-10-05,2025-10
2025-10-05 14:00:00,206750.0,12,206.75,0.04964843239712606,99.29686479425212,1.3013376632560096,2025-10-05,2025-10
2025-10-05 14:30:00,225045.0,12,225.045,0.050194644023514035,100.38928804702807,1.401077024613523,2025-10-05,2025-10
2025-10-05 15:00:00,155200.0,12,155.2,0.07134136185499673,142.68272370999347,0.6798300276153625,2025-10-05,2025-10
2025-10-05 15:30:00,119558.0,12,119.558,0.06940292292619202,138.80584585238404,0.5383328745351729,2025-10-05,2025-10
2025-10-05 16:00:00,121856.0,12,121.856,0.03889296211626388,77.78592423252775,0.9790974492034403,2025-10-05,2025-10
2025-10-05 16:30:00,34878.0,12,34.878,0.00827449379490529,16.54898758981058,1.3172255935113375,2025-10-05,2025-10
2025-10-05 17:00:00,6465.0,12,6.465,0.0017419986936642717,3.4839973873285435,1.1597669431946007,2025-10-05,2025-10
2025-10-05 17:30:00,1123.0,12,1.123,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 18:00:00,1130.0,12,1.13,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 18:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 19:00:00,1200.0,12,1.2,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 19:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 20:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 20:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 21:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 21:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 22:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 22:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 23:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-05 23:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-05,2025-10
2025-10-06 00:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 00:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 01:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 01:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 02:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 02:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 03:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 03:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 04:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 04:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 05:00:00,30.0,1,0.03,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 05:30:00,30.0,1,0.03,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 06:00:00,1537.0,12,1.537,0.00021774983670803396,0.43549967341606793,2.205799587551556,2025-10-06,2025-10
2025-10-06 06:30:00,14065.0,12,14.065,0.007294252122795559,14.588504245591118,0.6025720561898364,2025-10-06,2025-10
2025-10-06 07:00:00,47059.0,12,47.059,0.02264230894839974,45.28461789679948,0.6494893048899657,2025-10-06,2025-10
2025-10-06 07:30:00,118159.0,12,118.159,0.052240855649902024,104.48171129980405,0.7068162846997559,2025-10-06,2025-10
2025-10-06 08:00:00,274626.0,12,274.626,0.08511593729588504,170.2318745917701,1.0082791510791365,2025-10-06,2025-10
2025-10-06 08:30:00,339891.0,12,339.891,0.08806694970607445,176.1338994121489,1.2060817123165755,2025-10-06,2025-10
2025-10-06 09:00:00,341796.0,12,341.796,0.10832356303069887,216.64712606139776,0.9860389282960504,2025-10-06,2025-10
2025-10-06 09:30:00,499152.0,12,499.152,0.15503420966688441,310.0684193337688,1.0061327776311983,2025-10-06,2025-10
2025-10-06 10:00:00,586623.0,12,586.623,0.18019644023514042,360.39288047028083,1.0173324581816603,2025-10-06,2025-10
2025-10-06 10:30:00,659012.0,12,659.012,0.19262287720444154,385.2457544088831,1.0691422171075915,2025-10-06,2025-10
2025-10-06 11:00:00,677361.0,12,677.361,0.2037435499673416,407.48709993468316,1.0389301282613845,2025-10-06,2025-10
2025-10-06 11:30:00,711194.0,12,711.194,0.2016848465055519,403.36969301110383,1.1019574789615245,2025-10-06,2025-10
2025-10-06 12:00:00,703619.0,12,703.619,0.2022428151534944,404.4856303069888,1.0872126029946672,2025-10-06,2025-10
2025-10-06 12:30:00,654420.0,12,654.42,0.1987720444154148,397.5440888308296,1.028848149152208,2025-10-06,2025-10
2025-10-06 13:00:00,602736.0,12,602.736,0.18287777596342258,365.75555192684516,1.0299501894515217,2025-10-06,2025-10
2025-10-06 13:30:00,501078.0,12,501.078,0.1679666884389288,335.93337687785765,0.9322495814813516,2025-10-06,2025-10
2025-10-06 14:00:00,249623.0,12,249.623,0.1293985140431091,258.7970280862182,0.6028445386475761,2025-10-06,2025-10
2025-10-06 14:30:00,210413.0,12,210.413,0.09421244284781188,188.42488569562377,0.697933951316996,2025-10-06,2025-10
2025-10-06 15:00:00,248469.0,12,248.469,0.08398922273024167,167.97844546048336,0.9244824511519393,2025-10-06,2025-10
2025-10-06 15:30:00,231350.0,12,231.35,0.07377114630960156,147.54229261920312,0.9800156106641699,2025-10-06,2025-10
2025-10-06 16:00:00,112422.0,12,112.422,0.050907413455258,101.81482691051599,0.6901131410040513,2025-10-06,2025-10
2025-10-06 16:30:00,41462.0,12,41.462,0.025299395819725668,50.598791639451335,0.5121416769129983,2025-10-06,2025-10
2025-10-06 17:00:00,5758.0,12,5.758,0.005337442847811886,10.674885695623772,0.33712304774142243,2025-10-06,2025-10
2025-10-06 17:30:00,1081.0,12,1.081,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 18:00:00,1083.0,12,1.083,0.0,0.0,inf,2025-10-06,2025-10
2025-10-06 19:00:00,940.0,11,0.94,0.0,0.0,inf,2025-10-06,2025-10
2025-10-07 06:00:00,2244.0,12,2.244,0.00021774983670803396,0.43549967341606793,3.220438695163105,2025-10-07,2025-10
2025-10-07 06:30:00,23521.0,12,23.521,0.009033311561071195,18.066623122142392,0.8136896917932032,2025-10-07,2025-10
2025-10-07 07:00:00,56796.0,12,56.796,0.024814663618549965,49.62932723709993,0.7152524923502122,2025-10-07,2025-10
2025-10-07 07:30:00,89046.0,12,89.046,0.029502531025473545,59.00506205094709,0.9432029738727595,2025-10-07,2025-10
2025-10-07 08:00:00,150762.0,12,150.762,0.03788700195950359,75.77400391900719,1.2435168412205846,2025-10-07,2025-10
2025-10-07 08:30:00,232737.0,12,232.737,0.050734242325277595,101.4684846505552,1.4335547189942597,2025-10-07,2025-10
2025-10-07 09:00:00,225287.0,12,225.287,0.06053371979098628,121.06743958197256,1.163024306834076,2025-10-07,2025-10
2025-10-07 09:30:00,203326.0,12,203.326,0.057703706727629,115.407413455258,1.1011316014743442,2025-10-07,2025-10
2025-10-07 10:00:00,173116.0,12,173.116,0.042461218158066624,84.92243631613324,1.27407437531847,2025-10-07,2025-10
2025-10-07 10:30:00,190715.0,12,190.715,0.04801420640104506,96.02841280209013,1.2412667409765372,2025-10-07,2025-10
2025-10-07 11:00:00,180014.0,12,180.014,0.0489944480731548,97.9888961463096,1.1481785633344666,2025-10-07,2025-10
2025-10-07 11:30:00,179422.0,12,179.422,0.05182519595035924,103.65039190071847,1.0818941245047302,2025-10-07,2025-10
2025-10-07 12:00:00,180470.0,12,180.47,0.04354996734160679,87.09993468321359,1.2949923603299587,2025-10-07,2025-10
2025-10-07 12:30:00,200983.0,12,200.983,0.03952196276943174,79.04392553886348,1.5891717692871827,2025-10-07,2025-10
2025-10-07 13:00:00,142985.0,12,142.985,0.05051943174395819,101.03886348791639,0.8844678365833715,2025-10-07,2025-10
2025-10-07 13:30:00,155197.0,12,155.197,0.055092913128674065,110.18582625734813,0.880313995862343,2025-10-07,2025-10
2025-10-07 14:00:00,165282.0,12,165.282,0.05803363814500327,116.06727629000655,0.8900118388398359,2025-10-07,2025-10
2025-10-07 14:30:00,142508.0,12,142.508,0.0415916884389288,83.1833768778576,1.070736766683353,2025-10-07,2025-10
2025-10-07 15:00:00,129504.0,12,129.504,0.02711022207707381,54.220444154147614,1.4927948537250861,2025-10-07,2025-10
2025-10-07 15:30:00,65268.0,12,65.268,0.019597485303723055,39.19497060744611,1.0407585301837272,2025-10-07,2025-10
2025-10-07 16:00:00,30698.0,12,30.698,0.011976241018941867,23.952482037883733,0.8010130210996353,2025-10-07,2025-10
2025-10-07 16:30:00,9267.0,12,9.267,0.007403494448073155,14.80698889614631,0.3911581916231059,2025-10-07,2025-10
2025-10-07 17:00:00,1877.0,12,1.877,0.0013064990202482037,2.6129980404964077,0.44895747406574177,2025-10-07,2025-10
2025-10-07 17:30:00,1186.0,12,1.186,0.0,0.0,inf,2025-10-07,2025-10
2025-10-07 18:00:00,1490.0,12,1.49,0.0,0.0,inf,2025-10-07,2025-10
2025-10-07 18:30:00,330.0,1,0.33,0.0,0.0,inf,2025-10-07,2025-10
2025-10-07 19:00:00,1580.0,12,1.58,0.0,0.0,inf,2025-10-07,2025-10
2025-10-07 19:30:00,330.0,1,0.33,0.0,0.0,inf,2025-10-07,2025-10
2025-10-07 20:00:00,330.0,1,0.33,0.0,0.0,inf,2025-10-07,2025-10
2025-10-07 20:30:00,330.0,1,0.33,0.0,0.0,inf,2025-10-07,2025-10
2025-10-07 21:00:00,330.0,1,0.33,0.0,0.0,inf,2025-10-07,2025-10
2025-10-07 21:30:00,330.0,1,0.33,0.0,0.0,inf,2025-10-07,2025-10
2025-10-07 22:00:00,330.0,1,0.33,0.0,0.0,inf,2025-10-07,2025-10
2025-10-07 22:30:00,330.0,1,0.33,0.0,0.0,inf,2025-10-07,2025-10
2025-10-07 23:00:00,330.0,1,0.33,0.0,0.0,inf,2025-10-07,2025-10
2025-10-07 23:30:00,330.0,1,0.33,0.0,0.0,inf,2025-10-07,2025-10
2025-10-08 00:00:00,330.0,1,0.33,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 00:30:00,330.0,1,0.33,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 01:00:00,330.0,1,0.33,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 01:30:00,330.0,1,0.33,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 02:00:00,330.0,1,0.33,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 02:30:00,330.0,1,0.33,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 03:00:00,330.0,1,0.33,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 03:30:00,330.0,1,0.33,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 04:00:00,330.0,1,0.33,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 04:30:00,330.0,1,0.33,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 05:00:00,330.0,1,0.33,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 05:30:00,330.0,1,0.33,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 06:00:00,1947.0,12,1.947,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 06:30:00,13770.0,12,13.77,0.007511267145656433,15.022534291312867,0.5728893562903541,2025-10-08,2025-10
2025-10-08 07:00:00,39228.0,12,39.228,0.020464810581319395,40.92962116263879,0.5990160500771986,2025-10-08,2025-10
2025-10-08 07:30:00,64334.0,12,64.334,0.03037426518615284,60.74853037230568,0.6618884399931187,2025-10-08,2025-10
2025-10-08 08:00:00,103633.0,12,103.633,0.030157984977139125,60.31596995427825,1.0738553164128595,2025-10-08,2025-10
2025-10-08 08:30:00,112636.0,12,112.636,0.04387475506205095,87.7495101241019,0.8022551909456658,2025-10-08,2025-10
2025-10-08 09:00:00,130721.0,12,130.721,0.035166231221423906,70.33246244284781,1.1616346444060588,2025-10-08,2025-10
2025-10-08 09:30:00,176522.0,12,176.522,0.054437459177008485,108.87491835401697,1.013330266216723,2025-10-08,2025-10
2025-10-08 10:00:00,244405.0,12,244.405,0.060969954278249514,121.93990855649902,1.252691811961005,2025-10-08,2025-10
2025-10-08 10:30:00,298448.0,12,298.448,0.07403641410842586,148.07282821685172,1.2597179526200983,2025-10-08,2025-10
2025-10-08 11:00:00,379681.0,12,379.681,0.07218590790333115,144.3718158066623,1.6436769439665753,2025-10-08,2025-10
2025-10-08 11:30:00,324350.0,12,324.35,0.05868468321358589,117.36936642717178,1.7271862000361728,2025-10-08,2025-10
2025-10-08 12:00:00,488458.0,12,488.458,0.0721866427171783,144.3732854343566,2.1145619086074414,2025-10-08,2025-10
2025-10-08 12:30:00,372515.0,12,372.515,0.11335899738732855,226.7179947746571,1.0269227867483999,2025-10-08,2025-10
2025-10-08 13:00:00,682087.0,12,682.087,0.1384171293272371,276.8342586544742,1.5399263699226053,2025-10-08,2025-10
2025-10-08 13:30:00,541358.0,12,541.358,0.16066655780535596,321.3331156107119,1.0529532549328098,2025-10-08,2025-10
2025-10-08 14:00:00,489384.0,12,489.384,0.14303543435662966,286.0708687132593,1.0691931037080926,2025-10-08,2025-10
2025-10-08 14:30:00,291363.0,12,291.363,0.12114826910516,242.29653821032,0.7515661443001328,2025-10-08,2025-10
2025-10-08 15:00:00,128068.0,12,128.068,0.07527114630960158,150.54229261920315,0.5316944401960689,2025-10-08,2025-10
2025-10-08 15:30:00,112269.0,12,112.269,0.04454417047681254,89.08834095362508,0.7876241071379476,2025-10-08,2025-10
2025-10-08 16:00:00,65866.0,12,65.866,0.02973424232527759,59.46848465055518,0.6922364045745981,2025-10-08,2025-10
2025-10-08 16:30:00,32563.0,12,32.563,0.014050375571521882,28.100751143043766,0.7242466543474597,2025-10-08,2025-10
2025-10-08 17:00:00,4724.0,12,4.724,0.001959748530372306,3.919497060744612,0.7532854226555014,2025-10-08,2025-10
2025-10-08 17:30:00,1345.0,12,1.345,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 18:00:00,1078.0,12,1.078,0.0,0.0,inf,2025-10-08,2025-10
2025-10-08 19:00:00,760.0,11,0.76,0.0,0.0,inf,2025-10-08,2025-10
2025-10-09 06:00:00,960.0,12,0.96,0.0008709993468321358,1.7419986936642717,0.34443194600674915,2025-10-09,2025-10
2025-10-09 06:30:00,3608.0,12,3.608,0.007943827563683866,15.887655127367731,0.14193409801019571,2025-10-09,2025-10
2025-10-09 07:00:00,15829.0,12,15.829,0.024376224689745263,48.75244937949053,0.20292570170150054,2025-10-09,2025-10
2025-10-09 07:30:00,49282.0,12,49.282,0.03222330176355323,64.44660352710646,0.47793441879438825,2025-10-09,2025-10
2025-10-09 08:00:00,86004.0,12,86.004,0.038540251469627695,77.0805029392554,0.6973553356594024,2025-10-09,2025-10
2025-10-09 08:30:00,152458.0,12,152.458,0.04441949706074461,88.83899412148922,1.0725723646723648,2025-10-09,2025-10
2025-10-09 09:00:00,192683.0,12,192.683,0.04006523514043109,80.13047028086217,1.5028849147883003,2025-10-09,2025-10
2025-10-09 09:30:00,193786.0,12,193.786,0.0684819562377531,136.96391247550622,0.8842931529256635,2025-10-09,2025-10
2025-10-09 10:00:00,207277.0,12,207.277,0.05509070868713259,110.18141737426518,1.1757710881495544,2025-10-09,2025-10
2025-10-09 10:30:00,178301.0,12,178.301,0.052259960809928147,104.51992161985629,1.066190284808149,2025-10-09,2025-10
2025-10-09 11:00:00,260038.0,12,260.038,0.07959087197909862,159.18174395819722,1.0209949078248597,2025-10-09,2025-10
2025-10-09 11:30:00,406844.0,12,406.844,0.11923016002612671,238.46032005225342,1.0663304483709517,2025-10-09,2025-10
2025-10-09 12:00:00,431159.0,12,431.159,0.15398293598954932,307.96587197909867,0.8750137580773527,2025-10-09,2025-10
2025-10-09 12:30:00,592609.0,12,592.609,0.14625612344872632,292.51224689745266,1.2662055313186462,2025-10-09,2025-10
2025-10-09 13:00:00,349747.0,12,349.747,0.0844972240365774,168.9944480731548,1.293485540456189,2025-10-09,2025-10
2025-10-09 13:30:00,334553.0,12,334.553,0.1134777922926192,226.9555845852384,0.9213063665391734,2025-10-09,2025-10
2025-10-09 14:00:00,362058.0,12,362.058,0.12613373612018286,252.26747224036572,0.8970092259234663,2025-10-09,2025-10
2025-10-09 14:30:00,318248.0,12,318.248,0.10795566623122144,215.91133246244289,0.9212346463314932,2025-10-09,2025-10
2025-10-09 15:00:00,211320.0,12,211.32,0.07058548334421946,141.17096668843894,0.9355677240029565,2025-10-09,2025-10
2025-10-09 15:30:00,63450.0,12,63.45,0.03604384389288047,72.08768778576093,0.5501112772246951,2025-10-09,2025-10
2025-10-09 16:00:00,30316.0,12,30.316,0.0214509307642064,42.9018615284128,0.4416475025786831,2025-10-09,2025-10
2025-10-09 16:30:00,20650.0,12,20.65,0.007185744611365121,14.371489222730242,0.8980454147776982,2025-10-09,2025-10
2025-10-09 17:00:00,6537.0,12,6.537,0.0006532495101241019,1.3064990202482039,3.12715504311961,2025-10-09,2025-10
2025-10-09 17:30:00,1119.0,12,1.119,0.0,0.0,inf,2025-10-09,2025-10
2025-10-09 18:00:00,999.0,11,0.999,0.0,0.0,inf,2025-10-09,2025-10
2025-10-09 19:00:00,960.0,11,0.96,0.0,0.0,inf,2025-10-09,2025-10
2025-10-10 06:00:00,2729.0,12,2.729,0.0,0.0,inf,2025-10-10,2025-10
2025-10-10 06:30:00,27667.0,12,27.667,0.005116753755715219,10.233507511430437,1.6897310116483166,2025-10-10,2025-10
2025-10-10 07:00:00,41458.0,12,41.458,0.017308540169823645,34.61708033964729,0.7485105544942098,2025-10-10,2025-10
2025-10-10 07:30:00,57862.0,12,57.862,0.03298432397126061,65.96864794252122,0.5481960162577477,2025-10-10,2025-10
2025-10-10 08:00:00,104850.0,12,104.85,0.0448527922926192,89.7055845852384,0.7305147199362164,2025-10-10,2025-10
2025-10-10 08:30:00,150845.0,12,150.845,0.049645493141737426,99.29098628347485,0.9495134304622256,2025-10-10,2025-10
2025-10-10 09:00:00,222915.0,12,222.915,0.06009822011757022,120.19644023514044,1.1591181463231728,2025-10-10,2025-10
2025-10-10 09:30:00,279321.0,12,279.321,0.07621170803396472,152.42341606792945,1.1453333713646607,2025-10-10,2025-10
2025-10-10 10:00:00,320734.0,12,320.734,0.08318190725016328,166.36381450032655,1.2049420157987933,2025-10-10,2025-10
2025-10-10 10:30:00,302092.0,12,302.092,0.11868100914435009,237.36201828870017,0.7954410792478013,2025-10-10,2025-10
2025-10-10 11:00:00,361589.0,12,361.589,0.07665014696276942,153.30029392553885,1.4741858558325374,2025-10-10,2025-10
2025-10-10 11:30:00,213979.0,12,213.979,0.057486691704768125,114.97338340953625,1.1631985685210986,2025-10-10,2025-10
2025-10-10 12:00:00,189849.0,12,189.849,0.06097142390594383,121.94284781188766,0.9730429223946071,2025-10-10,2025-10
2025-10-10 12:30:00,205688.0,12,205.688,0.05411193664271717,108.22387328543434,1.1878617545034955,2025-10-10,2025-10
2025-10-10 13:00:00,192328.0,12,192.328,0.042679702808621815,85.35940561724362,1.40822208321138,2025-10-10,2025-10
2025-10-10 13:30:00,127212.0,12,127.212,0.052155127367733506,104.31025473546701,0.7622213194822761,2025-10-10,2025-10
2025-10-10 14:00:00,123746.0,12,123.746,0.059453788373612024,118.90757674722404,0.6504316387206635,2025-10-10,2025-10
2025-10-10 14:30:00,107082.0,12,107.082,0.0323384225996081,64.6768451992162,1.0347791360858005,2025-10-10,2025-10
2025-10-10 15:00:00,75732.0,12,75.732,0.043341770084911815,86.68354016982363,0.5460379203164737,2025-10-10,2025-10
2025-10-10 15:30:00,58402.0,12,58.402,0.016766737426518616,33.533474853037234,1.0885018674613725,2025-10-10,2025-10
